12084|12084|1|LOSARTAN MSD 12,5 mg, comprimé pelliculé|||1|0||0177198|
12085|12085|1|LOSARTAN MYLAN 100 mg, comprimé pelliculé|||1|1||0183517|
12086|12086|1|LOSARTAN MYLAN 25 mg, comprimé pelliculé|||1|0||0173470|
12087|12087|1|LOSARTAN MYLAN 50 mg, comprimé pelliculé sécable|||1|1||0170308|
12088|12088|1|LOSARTAN PFIZER 100 mg, comprimé pelliculé|||1|0||0167844|
12089|12089|1|LOSARTAN PFIZER 25 mg, comprimé pelliculé|||1|0||0167850|
12090|12090|1|LOSARTAN PFIZER 50 mg, comprimé pelliculé|||1|0||0167847|
12091|12091|1|LOSARTAN PHR LAB 100 mg, comprimé pelliculé sécable|||1|1||0177071|
12092|12092|1|LOSARTAN PHR LAB 50 mg, comprimé pelliculé sécable|||1|1||0177070|
12093|12093|1|LOSARTAN QUALIMED 100 mg, comprimé pelliculé|||1|1||0170307|
12094|12094|1|LOSARTAN QUALIMED 25 mg, comprimé pelliculé|||1|0||0174621|
12095|12095|1|LOSARTAN QUALIMED 50 mg, comprimé pelliculé sécable|||1|1||0170306|
12096|12096|1|LOSARTAN RANBAXY 100 mg, comprimé pelliculé|||1|1||0168672|
12097|12097|1|LOSARTAN RANBAXY 25 mg, comprimé pelliculé|||1|0||0168276|
12098|12098|1|LOSARTAN RANBAXY 50 mg, comprimé pelliculé|||1|1||0171324|
12099|12099|1|LOSARTAN RATIOPHARM 100 mg, comprimé pelliculé sécable|||1|1||0168496|
12100|12100|1|LOSARTAN RATIOPHARM 50 mg, comprimé pelliculé sécable|||1|1||0167359|
12101|12101|1|LOSARTAN RPG 100 mg, comprimé pelliculé|||1|0||0171321|
12102|12102|1|LOSARTAN RPG 25 mg, comprimé pelliculé|||1|0||0167788|
12103|12103|1|LOSARTAN RPG 50 mg, comprimé pelliculé|||1|0||0171320|
12104|12104|1|LOSARTAN SANDOZ 100 mg, comprimé pelliculé|||1|1||0161241|
12105|12105|1|LOSARTAN SANDOZ 50 mg, comprimé pelliculé sécable|||1|1||0165881|
12106|12106|1|LOSARTAN SPECIFAR 100 mg, comprimé pelliculé|||1|0||0179193|
12107|12107|1|LOSARTAN SPECIFAR 50 mg, comprimé pelliculé sécable|||1|0||0179536|
12108|12108|1|LOSARTAN TEVA 100 mg, comprimé pelliculé sécable|||1|1||0173210|
12109|12109|1|LOSARTAN TEVA 25 mg, comprimé pelliculé|||1|0||0166840|
12110|12110|1|LOSARTAN TEVA 50 mg, comprimé pelliculé sécable|||1|1||0172443|
12111|12111|1|LOSARTAN VENIPHARM 100 mg, comprimé pelliculé|||1|0||0167357|
12112|12112|1|LOSARTAN VENIPHARM 50 mg, comprimé pelliculé sécable|||1|0||0167360|
12113|12113|1|LOSARTAN WINTHROP 100 mg, comprimé pelliculé|||1|0||0173159|
12114|12114|1|LOSARTAN WINTHROP 12,5 mg, comprimé pelliculé|||1|0||0173475|
12115|12115|1|LOSARTAN WINTHROP 50 mg, comprimé pelliculé sécable|||1|0||0173860|
12116|12116|1|LOSARTAN WINTHROP LAB 100 mg, comprimé pelliculé|||1|1||0177200|
12117|12117|1|LOSARTAN WINTHROP LAB 50 mg, comprimé pelliculé sécable|||1|1||0177199|
12118|12118|1|LOSARTAN ZYDUS 100 mg, comprimé pelliculé|||1|1||0167353|
12119|12119|1|LOSARTAN ZYDUS 25 mg, comprimé pelliculé|||1|0||0168354|
12120|12120|1|LOSARTAN ZYDUS 50 mg, comprimé pelliculé sécable|||1|1||0167354|
12121|12121|1|LOSARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 100 mg/25 mg, comprimé pelliculé|||1|1||0161137|
12122|12122|1|LOSARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 50 mg/12,5 mg, comprimé pelliculé|||1|1||0161135|
12123|12123|1|LOSARTAN/HYDROCHLOROTHIAZIDE ALMUS 100 mg/25 mg, comprimé pelliculé|||1|1||0158895|
12124|12124|1|LOSARTAN/HYDROCHLOROTHIAZIDE ALMUS 50 mg/12,5 mg, comprimé pelliculé|||1|1||0167344|
12125|12125|1|LOSARTAN/HYDROCHLOROTHIAZIDE ARROW 100 mg/25 mg, comprimé pelliculé sécable|||1|1||0161234|
12126|12126|1|LOSARTAN/HYDROCHLOROTHIAZIDE ARROW 50 mg/12,5 mg, comprimé pelliculé sécable|||1|1||0161462|
12127|12127|1|LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 100 mg/25 mg, comprimé pelliculé|||1|0||0180208|
12128|12128|1|LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 50 mg/12,5 mg, comprimé pelliculé|||1|0||0180209|
12129|12129|1|LOSARTAN/HYDROCHLOROTHIAZIDE BLUEFISH 100 mg/25 mg, comprimé pelliculé|||1|0||0179336|
12130|12130|1|LOSARTAN/HYDROCHLOROTHIAZIDE BLUEFISH 50 mg/12,5 mg, comprimé pelliculé|||1|0||0179178|
12131|12131|1|LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI 100 mg/25 mg, comprimé pelliculé|||1|1||0161461|
12132|12132|1|LOSARTAN/HYDROCHLOROTHIAZIDE BOUCHARA-RECORDATI 50 mg/12,5 mg, comprimé pelliculé|||1|1||0160713|
12133|12133|1|LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 100 mg/25 mg, comprimé pelliculé sécable|||1|1||0160747|
12134|12134|1|LOSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 50 mg/12,5 mg, comprimé pelliculé sécable|||1|1||0161155|
12135|12135|1|LOSARTAN/HYDROCHLOROTHIAZIDE EG 100 mg/25 mg, comprimé pelliculé|||1|1||0170312|
12136|12136|1|LOSARTAN/HYDROCHLOROTHIAZIDE EG 50 mg/12,5 mg, comprimé pelliculé|||1|1||0167325|
12137|12137|1|LOSARTAN/HYDROCHLOROTHIAZIDE HCS 100 mg/25 mg, comprimé pelliculé|||1|0||0182385|
12138|12138|1|LOSARTAN/HYDROCHLOROTHIAZIDE HCS 50 mg/12,5 mg, comprimé pelliculé|||1|0||0182386|
12139|12139|1|LOSARTAN/HYDROCHLOROTHIAZIDE IBD3 PHARMA CONSULTING 100 mg/25 mg, comprimé pelliculé|||1|0||0161274|
12140|12140|1|LOSARTAN/HYDROCHLOROTHIAZIDE IBD3 PHARMA CONSULTING 50 mg/12,5 mg, comprimé pelliculé|||1|0||0161139|
12141|12141|1|LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED 100 mg/12,5 mg, comprimé pelliculé|||1|0||0182045|
12142|12142|1|LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED 100 mg/25 mg, comprimé pelliculé sécable|||1|1||0180475|
12143|12143|1|LOSARTAN/HYDROCHLOROTHIAZIDE ISOMED 50 mg/12,5 mg, comprimé pelliculé sécable|||1|1||0180476|
12144|12144|1|LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN 100 mg/25 mg, comprimé pelliculé|||1|1||0164987|
12145|12145|1|LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN 50 mg/12,5 mg, comprimé pelliculé|||1|1||0168772|
12146|12146|1|LOSARTAN/HYDROCHLOROTHIAZIDE MYPLIX 100 mg/25 mg, comprimé pelliculé sécable|||1|0||0182169|
12147|12147|1|LOSARTAN/HYDROCHLOROTHIAZIDE NIALEX 100 mg/25 mg, comprimé pelliculé|||1|0||0166590|
12148|12148|1|LOSARTAN/HYDROCHLOROTHIAZIDE NIALEX 50 mg/12,5 mg, comprimé pelliculé|||1|0||0161283|
12149|12149|1|LOSARTAN/HYDROCHLOROTHIAZIDE PHR LAB 100 mg/25 mg, comprimé pelliculé|||1|1||0177059|
12150|12150|1|LOSARTAN/HYDROCHLOROTHIAZIDE PHR LAB 50 mg/12,5 mg, comprimé pelliculé|||1|1||0177060|
12151|12151|1|LOSARTAN/HYDROCHLOROTHIAZIDE QUALIMED 100 mg/25 mg, comprimé pelliculé|||1|1||0164188|
12152|12152|1|LOSARTAN/HYDROCHLOROTHIAZIDE QUALIMED 50 mg/12,5 mg, comprimé pelliculé|||1|1||0164194|
12153|12153|1|LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 100 mg/25 mg, comprimé pelliculé sécable|||1|1||0177210|
12154|12154|1|LOSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 50 mg/12,5 mg, comprimé pelliculé sécable|||1|1||0177211|
12155|12155|1|LOSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 100 mg/25 mg, comprimé pelliculé|||1|1||0167334|
12156|12156|1|LOSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 50 mg/12,5 mg, comprimé pelliculé|||1|1||0167333|
12157|12157|1|LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 100 mg/25 mg, comprimé pelliculé|||1|1||0172436|
12158|12158|1|LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 50 mg/12,5 mg, comprimé pelliculé|||1|1||0172437|
12159|12159|1|LOSARTAN/HYDROCHLOROTHIAZIDE VENIPHARM 100 mg/25 mg ADULTES, comprimé pelliculé|||1|0||0160712|
12160|12160|1|LOSARTAN/HYDROCHLOROTHIAZIDE WINTHROP 100 mg/25 mg, comprimé pelliculé sécable|||1|0||0175576|
12161|12161|1|LOSARTAN/HYDROCHLOROTHIAZIDE WINTHROP 50 mg/12,5 mg, comprimé pelliculé|||1|0||0174625|
12162|12162|1|LOSARTAN/HYDROCHLOROTHIAZIDE WINTHROP LAB 100 mg/12,5 mg, comprimé pelliculé|||1|0||0158734|
12163|12163|1|LOSARTAN/HYDROCHLOROTHIAZIDE WINTHROP LAB 100 mg/25 mg, comprimé pelliculé|||1|1||0158823|
12164|12164|1|LOSARTAN/HYDROCHLOROTHIAZIDE WINTHROP LAB 50 mg/12,5 mg, comprimé pelliculé|||1|1||0172727|
12165|12165|1|LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS FRANCE 100 mg/25 mg, comprimé pelliculé|||1|1||0161136|
12166|12166|1|LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS FRANCE 50 mg/12,5 mg, comprimé pelliculé|||1|1||0161460|
12167|12167|1|LOSASPES 100 mg, comprimé pelliculé|||1|0||0182411|
12168|12168|1|LOSASPES 50 mg, comprimé pelliculé sécable|||1|0||0182416|
12169|12169|1|LOSATHIA 100 mg/25 mg, comprimé pelliculé|||1|0||0157895|
12170|12170|1|LOSATHIA 50 mg/12,5 mg, comprimé pelliculé|||1|0||0157898|
12171|12171|1|LOSEC 10 mg, gélule gastro-résistante|||1|0||0135896|
12172|12172|1|LOSEC 20 mg, gélule gastro-résistante|||1|0||0079998|
12173|12173|1|LOTANBERSAR 100 mg, comprimé pelliculé|||1|0||0167347|
12174|12174|1|LOTANBERSAR 50 mg, comprimé pelliculé sécable|||1|0||0172168|
12175|12175|1|LOTREVE L.P. 10 mg, comprimé à libération prolongée|||1|0||0168359|
12176|12176|1|LOTREVE L.P. 15 mg, comprimé à libération prolongée|||1|0||0168358|
12177|12177|1|LOTREVE L.P. 5 mg, comprimé à libération prolongée|||1|0||0168360|
12178|12178|1|LOVAVULO 20 microgrammes/100 microgrammes, comprimé pelliculé|||1|1||0173603|
12179|12179|1|LOVENOX 10 000 UI anti-Xa/1 ml, solution injectable (S.C.) en ampoule|||1|0|||
12180|12180|1|LOVENOX 10 000 UI anti-Xa/1 ml, solution injectable en seringue préremplie|||1|1||0165418|
12181|12181|1|LOVENOX 2 000 UI anti-Xa/0,2 ml, solution injectable en cartouche|||1|0||0138577|
12182|12182|1|LOVENOX 200 mg/2 ml, solution injectable en flacon multidose|||1|0|||
12183|12183|1|LOVENOX 2000 UI anti-Xa/0,2 ml, solution injectable en ampoule|||1|0|||
12184|12184|1|LOVENOX 2000 UI anti-Xa/0,2 ml, solution injectable en seringue préremplie|||1|1||0165384|
12185|12185|1|LOVENOX 30 000 UI Anti-Xa/3 ml, solution injectable en flacon multidose|||1|1||0171516|
12186|12186|1|LOVENOX 4 000 UI anti-Xa/0,4 ml, solution injectable en cartouche|||1|0||0137881|
12187|12187|1|LOVENOX 4000 UI anti-Xa/0,4 ml, solution injectable en ampoule|||1|0|||
12188|12188|1|LOVENOX 4000 UI anti-Xa/0,4 ml, solution injectable en seringue préremplie|||1|1||0161046|
12189|12189|1|LOVENOX 500 mg/5 ml, solution injectable en flacon multidose|||1|0|||
12190|12190|1|LOVENOX 60 mg/ 0,6 ml, solution injectable (S.C.) en ampoule|||1|0|||
12191|12191|1|LOVENOX 6000 UI anti-Xa/0,6 ml, solution injectable en seringue préremplie|||1|1||0162338|
12192|12192|1|LOVENOX 8000 UI anti-Xa/ 0,8 ml, solution injectable (S.C.) en ampoule|||1|0|||
12193|12193|1|LOVENOX 8000 UI anti-Xa/0,8 ml, solution injectable en seringue préremplie|||1|1||0165419|
12194|12194|1|LOXAPAC 100 mg, comprimé pelliculé|||1|1||0172005|
12195|12195|1|LOXAPAC 25 mg, comprimé pelliculé|||1|1||0171603|
12196|12196|1|LOXAPAC 50 mg, comprimé pelliculé|||1|1||0172004|
12197|12197|1|LOXAPAC 50 mg/2 ml, solution injectable en ampoule (IM)|||1|1||0175533|
12198|12198|1|LOXAPAC, solution buvable|||1|1||0121547|
12199|12199|1|LOXELZA 2,5 mg, comprimé pelliculé|||1|0||0180346|
12200|12200|1|LOXEN 10 mg/10 ml, solution injectable (I.V.)|||1|1||0175528|
12201|12201|1|LOXEN 20 mg, comprimé sécable|||1|1||0165455|
12202|12202|1|LOXEN L P 50 mg, gélule à libération prolongée|||1|1||0170285|
12203|12203|1|LUBENTYL A LA MAGNESIE, gelée orale en pot|||1|1|||
12204|12204|1|LUBENTYL, gelée orale en pot|||1|1|||
12205|12205|1|LUCENTIS 10 mg/ml, solution injectable|||1|1|||
12206|12206|1|LUCIDRIL 250 mg, comprimé pelliculé|||1|0|||
12207|12207|1|LUCRIN 1 mg/0,2 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie|||1|0|||
12208|12208|1|LUCRIN 5 mg/ml, solution injectable pour voie sous cutanée|||1|0|||
12209|12209|1|LUDEAL 0,15 mg/0,03 mg, comprimé enrobé|||1|1||0165268|
12210|12210|1|LUDIOMIL 2 POUR CENT, suspension buvable|||1|0|||
12211|12211|1|LUDIOMIL 25 mg, comprimé pelliculé sécable|||1|1||0167714|
12212|12212|1|LUDIOMIL 25 mg/5 ml, solution injectable en ampoule|||1|0|||
12213|12213|1|LUDIOMIL 75 mg, comprimé pelliculé|||1|1||0168007|
12214|12214|1|LUMALGON 225 mg, suppositoire|||1|0|||
12215|12215|1|LUMALGON ADULTES 450 mg, suppositoire|||1|0|||
12216|12216|1|LUMALIA, comprimé enrobé|||1|1||0118194|
12217|12217|1|LUMBALGINE, crème|||1|1|||
12218|12218|1|LUMIFUREX 200 mg, gélule|||1|0||0128792|
12219|12219|1|LUMIGAN 0,1 mg/ml, collyre en solution|||1|1|||
12220|12220|1|LUMIGAN 0,3 mg/ml, collyre en solution|||1|1|||
12221|12221|1|LUMINITY 150 microlitres/ml, solution pour suspension injectable ou perfusable|||1|0|||
12222|12222|1|LUMIRELAX 10 POUR CENT, crème|||1|1||0178231|
12223|12223|1|LUMIRELAX 500 mg, comprimé|||1|1||0179962|
12224|12224|1|LUMIREM 175 mg/l, suspension buvable et rectale|||1|1|||
12225|12225|1|LUMITENS 20 mg, comprimé sécable|||1|0|||
12226|12226|1|LUOSTYL 1 mg/1 ml, solution injectable en ampoule|||1|0|||
12227|12227|1|LUOSTYL 2,5 mg, gélule|||1|0|||
12228|12228|1|LUOSTYL 7,5 mg, suppositoire|||1|0|||
12229|12229|1|LUTENYL 3,75 mg, comprimé|||1|1||0124542|
12230|12230|1|LUTENYL, comprimé sécable|||1|1||0128745|
12231|12231|1|LUTERAN 10 mg, comprimé|||1|1||0169377|
12232|12232|1|LUTERAN 2 mg, comprimé|||1|1||0169378|
12233|12233|1|LUTERAN 5 mg, comprimé|||1|1||0169375|
12234|12234|1|LUTIONEX 0,5 mg, comprimé|||1|0|||
12235|12235|1|LUTRELEF 0,8 mg, poudre et solvant pour solution injectable|||1|0||0120275|
12236|12236|1|LUTRELEF 3,2 mg, poudre et solvant pour solution injectable|||1|1||0173096|
12237|12237|1|LUVERIS 75 UI, poudre et solvant pour solution injectable|||1|1|||
12238|12238|1|LYCAMED, granulés|||1|0|||
12239|12239|1|LYCAON, gelée orale en sachet|||1|0|||
12240|12240|1|LYMPHOGLOBULINE 20 mg/ml, solution pour perfusion|||1|0||0138761|
12241|12241|1|LYO BIFIDUS, poudre orale en sachet-dose|||1|1|||
12242|12242|1|LYODENAL, lyophilisat oral|||1|0|||
12243|12243|1|LYOGINSENG, lyophilisat oral|||1|0|||
12244|12244|1|LYOMIGRAL, lyophilisat oral|||1|0|||
12245|12245|1|LYOMINCIL, lyophilisat oral|||1|0|||
12246|12246|1|LYOPHYTUM, lyophilisat oral|||1|0|||
12247|12247|1|LYOSALIX, lyophilisat oral|||1|0|||
12248|12248|1|LYPTOCODINE 0,5 g/100 g NOURRISSONS, sirop|||1|0|||
12249|12249|1|LYRELLE 50 microgrammes/24 heures, dispositif transdermique|||1|0|||
12250|12250|1|LYRELLE 80 microgrammes/24 heures, dispositif transdermique|||1|0|||
12251|12251|1|LYRICA 100 mg, gélule|||1|1|||
12252|12252|1|LYRICA 150 mg, gélule|||1|1|||
12253|12253|1|LYRICA 200 mg, gélule|||1|1|||
12254|12254|1|LYRICA 25 mg, gélule|||1|1|||
12255|12255|1|LYRICA 300 mg, gélule|||1|1|||
12256|12256|1|LYRICA 50 mg, gélule|||1|1|||
12257|12257|1|LYRICA 75 mg, gélule|||1|1|||
12258|12258|1|LYSANXIA 10 mg, comprimé|||1|1||0166249|
12259|12259|1|LYSANXIA 15 mg/ml, solution buvable en gouttes|||1|1||0157186|
12260|12260|1|LYSANXIA 40 mg, comprimé sécable|||1|1||0163036|
12261|12261|1|LYSIMED, comprimé à sucer|||1|0|||
12262|12262|1|LYSO 6, comprimé sublingual|||1|1||0169502|
12263|12263|1|LYSOCALMSPRAY, solution pour pulvérisation buccale|||1|1|||
12264|12264|1|LYSOCLINE, gélule|||1|1|||
12265|12265|1|LYSODREN 500 mg, comprimé|||1|1|||
12266|12266|1|LYSOFON 0,0125 POUR CENT, pâte dentifrice|||1|0|||
12267|12267|1|LYSOFON 0,1 POUR CENT, solution pour pulvérisation buccale|||1|0|||
12268|12268|1|LYSOFON, comprimé à sucer|||1|0|||
12269|12269|1|LYSOPADOL CASSIS 20 mg SANS SUCRE, pastille|||1|1||0168494|
12270|12270|1|LYSOPADOL MENTHE 20 mg SANS SUCRE, pastille|||1|1||0168495|
12271|12271|1|LYSOPAINE, comprimé à sucer|||1|0|||
12272|12272|1|LYSOPAÏNE SANS SUCRE, comprimé à sucer édulcoré au sorbitol et à la saccharine|||1|1||0183347|
12273|12273|1|LYTOS 300 mg/10 ml, solution injectable pour perfusion en ampoule|||1|0|||
12274|12274|1|LYTOS 520 mg, comprimé pelliculé|||1|1||0121552|
12275|12275|1|M-M-RVAXPRO, poudre et solvant pour suspension injectable en seringue préremplie. Vaccin rougeoleux, des oreillons, et rubéoleux (vivant)|||1|1|||
12276|12276|1|M-M-RVAXPRO, poudre et solvant pour suspension injectable. Vaccin rougeoleux, des oreillons, et rubéoleux (vivant)|||1|0|||
12277|12277|1|MAALOX BALLONNEMENTS, comprimé à croquer|||1|1||0121713|
12278|12278|1|MAALOX DIGESTION DIFFICILE, comprimé effervescent|||1|1||0125155|
12279|12279|1|MAALOX MAUX D'ESTOMAC 600 mg/525 mg, suspension buvable en sachet-dose|||1|0|||
12280|12280|1|MAALOX MAUX D'ESTOMAC SANS SUCRE, comprimé à croquer édulcoré à la saccharine sodique, au sorbitol et au maltitol|||1|1||0181704|
12281|12281|1|MAALOX MAUX D'ESTOMAC, comprimé à croquer|||1|1||0181707|
12282|12282|1|MAALOX MAUX D'ESTOMAC, suspension buvable en flacon|||1|1||0169531|
12283|12283|1|MAALOX MAUX D'ESTOMAC, suspension buvable en sachet-dose|||1|1||0121283|
12284|12284|1|MAB BALLONNEMENTS, comprimé à croquer|||1|0||0178524|
12285|12285|1|MAB MAUX D'ESTOMAC, comprimé à sucer|||1|0||0178520|
12286|12286|1|MAB, poudre orale|||1|0|||
12287|12287|1|MABCAMPATH 10 mg/ml, solution à diluer pour perfusion|||1|0|||
12288|12288|1|MABCAMPATH 30 mg/ml, solution à diluer pour perfusion|||1|1|||
12289|12289|1|MABTHERA 100 mg, solution à diluer pour perfusion|||1|1|||
12290|12290|1|MABTHERA 500 mg, solution à diluer pour perfusion|||1|1|||
12291|12291|1|MACROGOL 3350 BAYER 5,9 g, poudre pour solution buvable en sachet|||1|0||0170816|
12292|12292|1|MACROGOL 4000 MYLAN 10 g, poudre pour solution buvable en sachet-dose|||1|1||0156546|
12293|12293|1|MACROGOL 4000 QUALIMED 10 g, poudre pour solution buvable en sachet-dose|||1|1||0161011|
12294|12294|1|MACROGOL ASTIER 10 g, poudre pour solution buvable en sachet|||1|0||0172763|
12295|12295|1|MACROGOL BEAUFOUR 10 g, poudre pour solution buvable en sachet|||1|0||0172764|
12296|12296|1|MACROGOL BIOGARAN 10 g, poudre pour solution buvable en sachet-dose|||1|1||0177155|
12297|12297|1|MACROGOL IPSEN 10 g, poudre pour solution buvable en sachet|||1|0||0172766|
12298|12298|1|MACTUPI 2 mg/ml, solution pour perfusion|||1|0||0141466|
12299|12299|1|MACUGEN 0,3 mg, solution injectable|||1|1|||
12300|12300|1|MADECASSOL 1 POUR CENT, crème|||1|1||0130265|
12301|12301|1|MADECASSOL 10 mg, comprimé|||1|1||0124887|
12302|12302|1|MADECASSOL 2 POUR CENT, poudre pour application locale|||1|0|||
12303|12303|1|MADECASSOL NEOMYCINE HYDROCORTISONE, crème|||1|0|||
12304|12304|1|MADECASSOL TULGRAS 1 POUR CENT, compresse imprégnée stérile|||1|0|||
12305|12305|1|MAG 2 100 mg, comprimé|||1|1||0181351|
12306|12306|1|MAG 2 122 mg/10 ml, solution buvable en ampoule|||1|1||0181352|
12307|12307|1|MAG 2 SANS SUCRE 122 mg, solution buvable en ampoule édulcoré à la saccharine sodique|||1|1||0181393|
12308|12308|1|MAG 2, poudre pour solution buvable en sachet|||1|1||0181374|
12309|12309|1|MAGINJECTABLE 0,8 POUR CENT, solution injectable|||1|1||0179406|
12310|12310|1|MAGLID, comprimé à sucer|||1|0|||
12311|12311|1|MAGN EFT, poudre effervescente pour solution buvable en sachet|||1|0|||
12312|12312|1|MAGNE B6 100 mg/10 mg, comprimé pelliculé|||1|0||0180163|
12313|12313|1|MAGNE B6 48 mg/5 mg, comprimé enrobé|||1|1||0179685|
12314|12314|1|MAGNE B6, poudre pour solution buvable en sachet-dose|||1|0|||
12315|12315|1|MAGNE B6, solution buvable en ampoule|||1|0|||
12316|12316|1|MAGNEBI, comprimé à sucer|||1|0|||
12317|12317|1|MAGNEGITA 0,5 mmol/ml, solution injectable (IV)|||1|1||0178579|
12318|12318|1|MAGNESIE COMPOSEE, poudre orale|||1|0|||
12319|12319|1|MAGNESIE DECHOSAL, poudre pour suspension buvable|||1|0|||
12320|12320|1|MAGNESIE PHILLIPS 300 mg, comprimé|||1|0|||
12321|12321|1|MAGNESIE SAN PELLEGRINO ANISEE 44,9 POUR CENT, poudre effervescente pour suspension buvable|||1|1|||
12322|12322|1|MAGNESIE SAN PELLEGRINO ANISEE 90 POUR CENT, poudre pour suspension buvable|||1|1|||
12323|12323|1|MAGNESIE SAN PELLEGRINO SANS ANIS 90 POUR CENT, poudre pour suspension buvable|||1|1|||
12324|12324|1|MAGNESIUM (PIDOLATE) RPG 1 g/10 ml, solution injectable en ampoule|||1|0|||
12325|12325|1|MAGNESIUM (PIDOLATE) RPG 1,5 g/10 ml, solution buvable en ampoule|||1|0|||
12326|12326|1|MAGNESIUM (PIDOLATE) RPG 2,25 g, poudre pour solution buvable en sachet|||1|0|||
12327|12327|1|MAGNESIUM (THIOSULFATE) GNR 60 mg, comprimé|||1|0|||
12328|12328|1|MAGNESIUM ARROW 150 mg, comprimé effervescent|||1|1||0130687|
12329|12329|1|MAGNESIUM CHLORURE RENAUDIN 10 % (0,1 g/ml), solution injectable (IV) en ampoule|||1|1||0138612|
12330|12330|1|MAGNESIUM GLYCOCOLLE LAFARGE, comprimé pelliculé|||1|1||0135758|
12331|12331|1|MAGNESIUM HERMES 182,5 mg, granulés effervescents en sachet|||1|0|||
12332|12332|1|MAGNESIUM LEVURE SEROLAM, gélule|||1|0|||
12333|12333|1|MAGNESIUM MICROSOL 1 mg/1 ml, solution buvable en récipient unidose|||1|1|||
12334|12334|1|MAGNESIUM MONAL 2,2 POUR CENT, solution buvable|||1|0|||
12335|12335|1|MAGNESIUM OLIGOSOL, solution buvable en ampoule|||1|1|||
12336|12336|1|MAGNESIUM OLIGOSOL, solution buvable en flacon pressurisé|||1|0|||
12337|12337|1|MAGNESIUM SEROLAM 118 mg/10 ml, solution injectable (IV) en ampoule|||1|0|||
12338|12338|1|MAGNESIUM SEROLAM, comprimé pour solution buvable|||1|0|||
12339|12339|1|MAGNESIUM SEROLAM, solution buvable en ampoule|||1|0|||
12340|12340|1|MAGNESIUM VITAMINE B6 MYLAN PHARMA 48 mg/5 mg, comprimé pelliculé|||1|0||0162684|
12341|12341|1|MAGNESIUM/VITAMINE B6 BIOGARAN 48 mg/5 mg, comprimé pelliculé|||1|1||0177300|
12342|12342|1|MAGNESIUM/VITAMINE B6 BIOGARAN CONSEIL 48 mg/5 mg, comprimé pelliculé|||1|0||0161224|
12343|12343|1|MAGNESIUM/VITAMINE B6 MYLAN 48 mg/5 mg, comprimé pelliculé|||1|1||0179416|
12344|12344|1|MAGNESIUM/VITAMINE B6 QUALIMED 48 mg/5 mg, comprimé pelliculé|||1|1||0179075|
12345|12345|1|MAGNESIUM/VITAMINE B6 WINTHROP 48 mg/5 mg, comprimé enrobé|||1|0||0182439|
12346|12346|1|MAGNESPASMYL 1,9 POUR CENT, granulé|||1|1||0128950|
12347|12347|1|MAGNESPASMYL 47,4 mg, comprimé pelliculé|||1|1||0130676|
12348|12348|1|MAGNEVIE B6 100 mg/10 mg, comprimé pelliculé|||1|1||0180428|
12349|12349|1|MAGNEVIST 2 mmol/l, solution injectable en seringue préremplie (voie intra-articulaire)|||1|1||0168776|
12350|12350|1|MAGNEVIST ENTERAL, solution pour voie orale ou pour voie rectale à diluer en flacon|||1|0|||
12351|12351|1|MAGNEVIST, solution injectable (IV)|||1|1|||
12352|12352|1|MAGNEVIST, solution injectable en seringue pré-remplie (IV)|||1|1|||
12353|12353|1|MAGNOGENE 1,5 POUR CENT, solution buvable|||1|0|||
12354|12354|1|MAGNOGENE 55 mg, gélule|||1|1||0175526|
12355|12355|1|MAGNOVIT, comprimé effervescent|||1|0|||
12356|12356|1|MAGNOVIT, comprimé pelliculé|||1|0|||
12357|12357|1|MAGYEAST 118 mg/10 ml, solution injectable (I.V.) en ampoule|||1|0|||
12358|12358|1|MAJEPTIL 10 mg, comprimé pelliculé sécable|||1|0|||
12359|12359|1|MAJEPTIL 4 POUR CENT, solution buvable|||1|0|||
12360|12360|1|MALARONE 250 mg/100 mg, comprimé pelliculé|||1|1||0173830|
12361|12361|1|MALARONE 62,5 mg/25 mg ENFANTS, comprimé pelliculé|||1|1||0179550|
12362|12362|1|MALATHION FERLUX 5 mg/ml, lotion|||1|0||0179537|
12363|12363|1|MALCESSE, comprimé à croquer|||1|0|||
12364|12364|1|MALGIS 500 mg, comprimé|||1|0|||
12365|12365|1|MALGIS 500 mg, gélule|||1|0|||
12366|12366|1|MALIDONE, comprimé sécable|||1|0|||
