18282|1544|||||SA|1
18283|1246|6 mg||une gélule||FT|1
18283|1544|||||SA|1
18284|1246|1,5 mg||une gélule||FT|1
18284|1544|2,4 mg||une gélule||SA|1
18285|1246|2 mg||1 ml de solution||FT|1
18285|1544|3,2 mg||1 ml de solution||SA|1
18286|1246|3 mg||une gélule||FT|1
18286|1544|4,8 mg||une gélule||SA|1
18287|1246|4,5 mg||une gélule||FT|1
18287|1544|7,2 mg||une gélule||SA|1
18288|1246|6 mg||une gélule||FT|1
18288|1544|9,6 mg||une gélule||SA|1
18289|1246|1,5 mg||une gélule||FT|1
18289|1544|||||SA|1
18290|1246|2 mg||1 ml||FT|1
18290|1544|||||SA|1
18291|1246|3 mg||une gélule||FT|1
18291|1544|||||SA|1
18292|1246|4,5 mg||une gélule||FT|1
18292|1544|||||SA|1
18293|1246|6 mg||une gélule||FT|1
18293|1544|||||SA|1
18294|1246|1,5 mg||une gélule||FT|1
18294|1247|||||SA|1
18295|1246|3 mg||une gélule||FT|1
18295|1247|||||SA|1
18296|1246|4,5 mg||une gélule||FT|1
18296|1247|||||SA|1
18297|1246|6 mg||une gélule||FT|1
18297|1247|||||SA|1
18298|1246|1,5 mg||une gélule||FT|1
18298|1544|||||SA|1
18299|1246|3 mg||une gélule||FT|1
18299|1544|||||SA|1
18300|1246|4,5 mg||une gélule||FT|1
18300|1544|||||SA|1
18301|1246|6 mg||une gélule||FT|1
18301|1544|||||SA|1
18302|1246|1,5 mg||une gélule||FT|1
18302|1544|2,4 mg||une gélule||SA|1
18303|1246|3 mg||une gélule||FT|1
18303|1544|4,8 mg||une gélule||SA|1
18304|1246|4,5 mg||une gélule||FT|1
18304|1544|7,2 mg||une gélule||SA|1
18305|1246|6 mg||une gélule||FT|1
18305|1544|9,6 mg||une gélule||SA|1
18306|1246|1,5 mg||une gélule||FT|8
18306|1544|2,4 mg||une gélule||SA|8
18307|1246|3 mg||une gélule||FT|1
18307|1544|4,8 mg||une gélule||SA|1
18308|1246|4,5 mg||une gélule||FT|1
18308|1544|7,2 mg||une gélule||SA|1
18309|1246|6 mg||une gélule||FT|1
18309|1544|9,6 mg||une gélule||SA|1
18310|1717|0,5 mg||un comprimé||SA|1
18311|1717|1 mg||une ampoule||SA|1
18312|1717|2 mg||un comprimé||SA|1
18313|1717|0,25 g||100 ml||SA|1
18314|2806|10 mg||un comprimé||FT|1
18314|2807|14,53 mg||un comprimé||SA|1
18315|2806|5 mg||un comprimé||FT|1
18315|2807|7,265 mg||un comprimé||SA|1
18316|333|0,050 g||100 g||SA|1
18317|333|10 mg||une capsule||SA|1
18318|333|20 mg||une capsule||SA|1
18319|333|5 mg||une capsule||SA|1
18320|3096|80 mg||4 ml de solution à diluer||SA|1
18321|19|121,5 mg||un comprimé||FT|2
18321|20|1803 mg||un comprimé||SA|2
18322|1948|0,00025 mg||une capsule||SA|1
18323|1948|0,0005 mg||une capsule||SA|1
18324|39|1 g||un flacon||FT|1
18324|40|||||SA|1
18325|39|1 g||un flacon||FT|1
18325|40|||||SA|1
18326|39|1 g||un flacon||FT|1
18326|40|||||SA|1
18327|39|2 g||un flacon de poudre||FT|1
18327|40|||||SA|1
18328|39|2 g||un flacon||FT|1
18328|40|||||SA|1
18329|39|250 mg||un flacon||FT|1
18329|40|||||SA|1
18330|39|500 mg||un flacon||FT|1
18330|40|||||SA|1
18331|39|500 mg||un flacon||FT|1
18331|40|||||SA|1
18332|1401|1,2120 g||un sachet de 11,6 g||FT|1
18332|281|8,0800 g||un sachet de 11,6 g||SA|1
18333|887|6,790 g||100 g de solution pour usage dentaire||SA|3
18333|942|45,285 g||100 g de solution pour usage dentaire||SA|2
18333|1962|0,138 g||100 g de solution pour usage dentaire||SA|1
18334|190|250 mg||un comprimé||SA|1
18335|190|500 mg||un comprimé||SA|1
18336|345|1500 mg||une ampoule||SA|5
18336|244|413 mg||une ampoule||SA|3
18337|768|125,0 mg||un comprimé||SA|2
18337|334|0,75 M.UI||un comprimé||SA|1
18338|1446|18 millions UI||0,6 ml||SA|1
18339|1446|18 Millions UI||1 ml||SA|1
18340|1446|18 M.UI||3 ml||SA|1
18341|1446|18 000 000 U.I.||1 ml de solution reconstituée||SA|1
18342|1446|18 M UI||0,5 ml de solution injectable en seringue préremplie||SA|1
18343|1446|3 M.UI||1 ml||SA|1
18344|1446|3 000 000 UI||1 ml de solution reconstituée||SA|1
18345|1446|3 Millions UI||0,5 ml||SA|1
18346|1446|4,5 M.UI||1 ml de solution reconstiutuée||SA|1
18347|1446|4,5 MUI||1 ml de solution injectable prête à l'emploi en flacon||SA|1
18348|1446|4,5 Millions UI||0,5 ml||SA|1
18349|1446|6 000 000 UI||1 ml de solution reconstituée||SA|1
18350|1446|6 MUI||1 ml de solution injectable prête à l'emploi en flacon||SA|1
18351|1446|6 Millions UI||0,5 ml||SA|1
18352|1446|9 MUI||1 ml||SA|1
18353|1446|9 000 000 UI||1 ml de solution injectable||SA|1
18354|1446|9 Millions UI||0,5 ml||SA|1
18355|4838|100 mg||un comprimé||SA|1
18356|4838|1 g||100 ml||SA|1
18357|656|1 mg||un comprimé||SA|1
18358|791|50 mg||un comprimé||SA|1
18359|591|8,235 g||100 g de granulés||SA|10
18359|1539|0,150 g||100 g de granulés||SA|9
18359|3780|2,500 g||100 g de granulés||SA|6
18359|3781|2,500 g||100 g de granulés||SA|4
18359|3782|0,450 g||100 g de granulés||SA|3
18360|1589|0,50 g||une ampoule de 5 ml||SA|1
18361|2663|10 g||100 ml de solution buvable||SA|2
18361|3781|10 g||100 ml de solution buvable||SA|1
18362|92|0,100 g||100 ml||SA|1
18363|545|0,300 g||100 ml||SA|1
18364|307|0,25 mg||un comprimé||FT|1
18364|308|0,285 mg||un comprimé||SA|1
18365|307|0,5 mg||un comprimé||FT|1
18365|308|0,57 mg||un comprimé||SA|1
18366|307|1 mg||un comprimé||FT|1
18366|308|1,14 mg||un comprimé||SA|1
18367|307|2 mg||un comprimé||FT|1
18367|308|2,28 mg||un comprimé||SA|1
18368|307|0,25 mg||un comprimé||FT|1
18368|308|0,285 mg||un comprimé||SA|1
18369|307|0,5 mg||un comprimé||FT|1
18369|308|0,57 mg||un comprimé||SA|1
18370|307|1 mg||un comprimé||FT|1
18370|308|1,14 mg||un comprimé||SA|1
18371|307|2 mg||un comprimé||FT|1
18371|308|2,28 mg||un comprimé||SA|1
18372|307|5 mg||un comprimé||FT|1
18372|308|5,7 mg||un comprimé||SA|1
18373|307|0,25 mg||un comprimé||FT|1
18373|308|0,285 mg||un comprimé||SA|1
18374|307|0,5 mg||un comprimé||FT|1
18374|308|0,57 mg||un comprimé||SA|1
18375|307|1 mg||un comprimé||FT|1
18375|308|1,14 mg||un comprimé||SA|1
18376|307|2 mg||un comprimé||FT|1
18376|308|2,28 mg||un comprimé||SA|1
18377|307|5 mg||un comprimé||FT|1
18377|308|5,7 mg||un comprimé||SA|1
18378|307|0,25 mg||un comprimé||FT|1
18378|308|0,285 mg||un comprimé||SA|1
18379|307|0,5 mg||un comprimé||FT|1
18379|308|0,57 mg||un comprimé||SA|1
18380|307|1 mg||un comprimé||FT|1
18380|308|1,14 mg||un comprimé||SA|1
18381|307|2 mg||un comprimé||FT|1
18381|308|2,28 mg||un comprimé||SA|1
18382|307|5 mg||un comprimé||FT|1
18382|308|5,70 mg||un comprimé||SA|1
18383|307|0,25 mg||un comprimé||FT|1
18383|308|||||SA|1
18384|307|0,5 mg||un comprimé||FT|1
18384|308|||||SA|1
18385|307|1 mg||un comprimé||FT|1
18385|308|||||SA|1
18386|307|2 mg||un comprimé||FT|1
18386|308|||||SA|1
18387|307|5 mg||un comprimé||FT|1
18387|308|||||SA|1
18388|307|0,25 mg||un comprimé||FT|1
18388|2479|||||SA|1
18389|307|0,5 mg||un comprimé||FT|1
18389|2479|||||SA|1
18390|307|1 mg||un comprimé||FT|1
18390|2479|||||SA|1
18391|307|2 mg||un comprimé||FT|1
18391|2479|||||SA|1
18392|307|5 mg||un comprimé||FT|1
18392|2479|||||SA|1
18393|307|0,25 mg||un comprimé||FT|1
18393|308|0,285 mg||un comprimé||SA|1
18394|307|0,5 mg||un comprimé||FT|1
18394|308|0,57 mg||un comprimé||SA|1
18395|307|1 mg||un comprimé||FT|1
18395|308|1,14 mg||un comprimé||SA|1
18396|307|2 mg||un comprimé||FT|1
18396|308|2,28 mg||un comprimé||SA|1
18397|307|5 mg||un comprimé||FT|1
18397|308|5,7 mg||un comprimé||SA|1
18398|307|0,25 mg||un comprimé||FT|1
18398|308|0,285 mg||un comprimé||SA|1
18399|307|0,5 mg||un comprimé||FT|1
18399|308|0,57 mg||un comprimé||SA|1
18400|307|1 mg||un comprimé||FT|1
18400|308|1,14 mg||un comprimé||SA|1
18401|307|2 mg||un comprimé||FT|1
18401|308|2,28 mg||un comprimé||SA|1
18402|307|5 mg||un comprimé||FT|1
18402|308|5,7 mg||un comprimé||SA|1
18403|307|0,25 mg||un comprimé||FT|1
18403|308|||||SA|1
18404|307|0,5 mg||un comprimé||FT|1
18404|308|||||SA|1
18405|307|1 mg||un comprimé||FT|1
18405|308|||||SA|1
18406|307|2 mg||un comprimé||FT|1
18406|308|||||SA|1
18407|307|5 mg||un comprimé||FT|1
18407|308|||||SA|1
18408|307|0,25 mg||un comprimé||FT|1
18408|308|0,285 mg||un comprimé||SA|1
18409|307|0,5 mg||un comprimé||FT|1
18409|308|0,57 mg||un comprimé||SA|1
18410|307|1 mg||un comprimé||FT|1
18410|308|1,14 mg||un comprimé||SA|1
18411|307|2 mg||un comprimé||FT|1
18411|308|2,28 mg||un comprimé||SA|1
18412|307|5 mg||un comprimé||FT|1
18412|308|5,7 mg||un comprimé||SA|1
18413|307|0,250 mg||un comprimé||FT|1
18413|308|||||SA|1
18414|307|0,5 mg||un comprimé||FT|1
18414|308|||||SA|1
18415|307|1 mg||un comprimé||FT|1
18415|308|||||SA|1
18416|307|2 mg||un comprimé||FT|1
18416|308|||||SA|1
18417|307|5 mg||un comprimé||FT|1
18417|308|||||SA|1
18418|307|2 mg||un comprimé||FT|1
18418|308|||||SA|1
18419|307|3 mg||un comprimé||FT|1
18419|308|||||SA|1
18420|307|4 mg||un comprimé||FT|1
18420|308|||||SA|1
18421|307|8 mg||un comprimé||FT|1
18421|308|||||SA|1
18422|307|0,25 mg||un comprimé||FT|1
18422|308|0,285 mg||un comprimé||SA|1
18423|307|0,5 mg||un comprimé||FT|1
18423|308|0,57 mg||un comprimé||SA|1
18424|307|1 mg||un comprimé||FT|1
18424|308|1,14 mg||un comprimé||SA|1
18425|307|2 mg||un comprimé||FT|1
18425|308|2,28 mg||un comprimé||SA|1
18426|307|5 mg||un comprimé||FT|1
18426|308|5,7 mg||un comprimé||SA|1
18427|307|0,25 mg||un comprimé||FT|1
18427|308|0,285 mg||un comprimé||SA|1
18428|307|0,5 mg||un comprimé||FT|1
18428|308|0,57 mg||un comprimé||SA|1
18429|307|1 mg||un comprimé||FT|1
18429|308|1,14 mg||un comprimé||SA|1
18430|307|2 mg||un comprimé||FT|1
18430|308|2,28 mg||un comprimé||SA|1
18431|307|5 mg||un comprimé||FT|1
18431|308|5,7 mg||un comprimé||SA|1
18432|307|0,25 mg||un comprimé||FT|1
18432|308|0,285 mg||un comprimé||SA|1
18433|307|0,5 mg||un comprimé||FT|1
18433|308|0,57 mg||un comprimé||SA|1
18434|307|1 mg||un comprimé||FT|1
18434|308|1,14 mg||un comprimé||SA|1
18435|307|2 mg||un comprimé||FT|1
18435|308|2,28 mg||un comprimé||SA|1
18436|307|5 mg||un comprimé||FT|1
18436|308|5,7 mg||un comprimé||SA|1
18437|307|0,250 mg||un comprimé||FT|1
18437|308|||||SA|1
18438|307|0,5 mg||un comprimé||FT|1
18438|308|||||SA|1
18439|307|1 mg||un comprimé||FT|1
18439|308|||||SA|1
18440|307|2 mg||un comprimé||FT|1
18440|308|||||SA|1
18441|307|5 mg||un comprimé||FT|1
18441|308|||||SA|1
18442|307|0,25 mg||un comprimé||FT|1
18442|308|0,285 mg||un comprimé||SA|1
18443|307|0,5 mg||un comprimé||FT|1
18443|308|0,57 mg||un comprimé||SA|1
18444|307|1 mg||un comprimé||FT|1
18444|308|1,14 mg||un comprimé||SA|1
18445|307|2 mg||un comprimé||FT|1
18445|308|2,28 mg||un comprimé||SA|1
18446|307|5 mg||un comprimé||FT|1
18446|308|5,7 mg||un comprimé||SA|1
18447|307|0,25 mg||un comprimé||FT|1
18447|308|0,285 mg||un comprimé||SA|1
18448|307|0,5 mg||un comprimé||FT|1
18448|308|0,57 mg||un comprimé||SA|1
18449|307|1 mg||un comprimé||FT|1
18449|308|1,14 mg||un comprimé||SA|1
18450|307|2 mg||un comprimé||FT|1
18450|308|2,28 mg||un comprimé||SA|1
18451|307|5 mg||un comprimé||FT|1
18451|308|5,7 mg||un comprimé||SA|1
18452|307|0,25 mg||un comprimé||FT|1
18452|308|0,285 mg||un comprimé||SA|1
18453|307|0,5 mg||un comprimé||FT|1
18453|308|0,57 mg||un comprimé||SA|1
18454|307|1 mg||un comprimé||FT|1
18454|308|1,14 mg||un comprimé||SA|1
18455|307|2 mg||un comprimé||FT|1
18455|308|2,28 mg||un comprimé||SA|1
18456|307|5 mg||un comprimé||FT|1
18456|308|5,7 mg||un comprimé||SA|1
18457|236|10 mg||1 ml de solution injectable||FT|1
18457|1568|10,58 mg||1 ml de solution injectable||SA|1
18458|236|2 mg||1 ml de solution injectable||FT|1
18458|1568|2,12 mg||1 ml de solution injectable||SA|1
18459|236|2 mg||1 ml de solution pour perfusion||FT|1
18459|1568|2,12 mg||1 ml de solution pour perfusion||SA|1
18460|236|5 mg||1 ml de solution injectable||FT|1
18460|1568|5,29 mg||1 ml de solution injectable||SA|1
18461|236|7,5 mg||1 ml de solution injectable||FT|1
18461|1568|7,94 mg||1 ml de solution injectable||SA|1
18462|1688|8,83 mg||1 ml de solution injectable||FT|1
18462|236|10 mg||1 ml de solution injectable||SA|1
18463|1688|1,77 mg||1 ml de solution injectable||FT|1
18463|236|2 mg||1 ml de solution injectable||SA|1
18464|1688|1,77 mg||1 ml de solution pour perfusion||FT|1
18464|236|2 mg||1 ml de solution pour perfusion||SA|1
18465|1688|6,62 mg||1 ml de solution injectable||FT|1
18465|236|7,5 mg||1 ml de solution injectable||SA|1
18466|236|5 mg||1 ml de solution pour perfusion||SA|1
18467|235|8,83 mg||1 ml de solution injectable||FT|1
18467|236|10 mg||1 ml de solution injectable||SA|1
18468|235|1,77 mg||1 ml de solution injectable||FT|1
18468|1567|2 mg||1 ml de solution injectable||SA|1
18469|1688|1,77 mg||1 ml de solution pour perfusion||FT|1
18469|236|2 mg||1 ml de solution pour perfusion||SA|1
18470|235|6,62 mg||1 ml de solution injectable||FT|1
18470|236|7,5 mg||1 ml de solution injectable||SA|1
18471|1688|8,83 mg||1 ml de solution injectable||FT|1
18471|236|10 mg||1 ml de solution injectable||SA|1
18472|1688|1,77 mg||1 ml de solution injectable||FT|1
18472|236|2 mg||1 ml de solution injectable||SA|1
18473|1688|1,77 mg||1 ml de solution||FT|1
18473|236|2 mg||1 ml de solution||SA|1
18474|1688|6,62 mg||1 ml de solution injectable||FT|1
18474|236|7,5 mg||1 ml de solution injectable||SA|1
18475|1688|8,83 mg||1 ml de solution||FT|1
18475|236|10 mg||1 ml de solution||SA|1
18476|1688|1,77 mg||1 ml de solution||FT|1
18476|236|2 mg||1 ml de solution||SA|1
18477|1688|1,77 mg||1 ml de solution||FT|1
18477|236|2 mg||1 ml de solution||SA|1
18478|1688|6,62 mg||1 ml de solution||FT|1
18478|236|7,5 mg||1 ml de solution||SA|1
18479|1688|1,77 mg||1 ml de solution pour perfusion||FT|1
18479|236|2 mg||1 ml de solution pour perfusion||SA|1
18480|236|10 mg||1 ml de solution||FT|1
18480|1568|10,58 mg||1 ml de solution||SA|1
18481|236|2 mg||1 ml de solution||FT|1
18481|1568|2,12 mg||1 ml de solution||SA|1
18482|236|200 mg||100 ml de solution||FT|1
18482|1568|211,6 mg||100 ml de solution||SA|1
18483|236|7,50 mg||1 ml de solution||FT|5
18483|1568|7,94 mg||1 ml de solution||SA|5
18484|236|2 mg||1 ml de solution pour perfusion||FT|1
18484|1568|||||SA|1
18485|236|10 mg||1 ml de solution injectable||SA|1
18486|236|2 mg||1 ml de solution injectable||SA|1
18487|236|2 mg||1 ml de solution pour perfusion||SA|1
18488|236|7,5 mg||1 ml de solution injectable||SA|1
18489|338|0,500 g||un flacon||FT|1
18489|339|0,530 g||un flacon||SA|1
18490|338|1,000 g||un flacon||FT|1
18490|339|1,628 g||un flacon||SA|1
18491|1765|500 mg||une gélule||SA|1
18492|768|0,750 g||100 g||SA|1
18493|5031|au moins 1 000 000 DICC50||une dose||SA|1
18494|5031|au moins 1 000 000 DICC50||une dose de 1,5 ml||SA|1
18495|5031|au moins 1 000 000 DICC50||une dose de 1,5 ml||SA|1
18496|1527|au minimum 2300000 UI||une dose de 2 ml||SA|5
18496|1528|au minimum 2000000 UI||une dose de 2 ml||SA|4
18496|1529|au minimum 2200000 UI||une dose de 2 ml||SA|3
18496|1530|au minimum 2800000 UI||une dose de 2 ml||SA|2
18496|1531|au minimum 2200000 UI||une dose de 2 ml||SA|1
18497|224|10 mg||un comprimé||FT|1
18497|225|||||SA|1
18498|224|20 mg||un comprimé||FT|1
18498|225|||||SA|1
18499|224|40 mg||un comprimé||FT|1
18499|225|||||SA|1
18500|224|80 mg||un comprimé||FT|1
18500|225|||||SA|1
18501|1875|au moins 1000 DICT50||une dose unitaire de vaccin||SA|1
18502|1875|au moins 1000 DICT50||une dose unitaire de vaccin||SA|1
18503|161|450 mg||un comprimé||FT|1
18503|162|496,30 mg||un comprimé||SA|1
18504|161|5 g||un flacon||FT|1
18504|162|5,50 g||un flacon||SA|1
18505|334|0,75 mill. UI||un comprimé||SA|1
18506|334|1 500 000  UI||un comprimé||SA|1
18507|334|1 500 000 UI||un flacon de lyophilisat||FT|2
18507|3984|||||SA|2
18508|334|3 000 000 UI||un comprimé||SA|1
18509|334|1 500 000 UI||un sachet||SA|1
18510|334|375 000 UI||un sachet||SA|1
18511|334|7 500 000 UI||100 ml||SA|1
18512|334|750 000 UI||un sachet||SA|1
18513|634|70,000 mg||un comprimé||SA|2
18513|365|3333 UI||un comprimé||SA|1
18514|1271|250 mg||un comprimé||SA|1
18515|1271|500 mg||un comprimé||SA|1
18516|1271|500 mg||un suppositoire||SA|1
18517|4261|150 mg||un comprimé||FT|1
18517|4262|||||SA|1
18518|4261|150 mg||un comprimé||FT|2
18518|4690|||||SA|2
18519|131|150 mg||un comprimé||SA|1
18520|131|150 mg||un comprimé||SA|1
18521|131|100 mg||un comprimé||SA|1
18522|131|150 mg||un comprimé||SA|1
18523|131|100 mg||un comprimé||SA|1
18524|131|150 mg||un comprimé||SA|1
18525|131|100 mg||un comprimé||SA|1
18526|131|150 mg||un comprimé||SA|1
18527|131|100 mg||un comprimé||SA|1
18528|131|150 mg||un comprimé||SA|1
18529|131|100 mg||un comprimé||SA|1
18530|131|150 mg||un comprimé||SA|1
18531|131|100 mg||un comprimé||SA|1
18532|131|100 mg||un comprimé||SA|1
18533|131|150 mg||un comprimé||SA|1
18534|131|150 mg||un comprimé||SA|1
18535|131|150 mg||un comprimé||SA|1
18536|131|150 mg||un comprimé||SA|1
18537|131|150 mg||un comprimé||SA|1
18538|131|100 mg||un comprimé||SA|1
18539|131|150 mg||un comprimé||SA|1
18540|131|100 mg||un comprimé||SA|1
18541|131|150 mg||un comprimé||SA|1
18542|131|150 mg||un comprimé||SA|1
18543|768|0,75 g||100 g||SA|1
18544|768|0,75 g||100 g||SA|1
18545|3486|0,1500 g||100 ml de sirop||SA|2
18545|888|0,0800 g||100 ml de sirop||SA|1
18546|768|0,75 g||100 g||SA|1
18547|768|0,75 g||100 g||SA|1
18548|768|0,75 g||100 g de crème||SA|1
18549|61|50 mg||un comprimé||SA|1
18550|192|2 mg||1 ml de solution reconstituée||SA|1
18551|659|15 mg||une gélule||FT|1
18551|660|||||SA|1
18552|2854|2100 unités||un flacon||SA|1
18553|1873|au moins 1000 DICT50||une dose vaccinante||SA|3
18553|1875|au moins 1000 DICT50||une dose vaccinante||SA|2
18554|1873|1000 DICT50||une dose unitaire de vaccin||SA|1
18555|2998|100 mg||un comprimé||SA|1
18556|131|100 mg||un comprimé||SA|1
18557|131|150 mg||un comprimé||SA|1
18558|131|50 mg||un comprimé||SA|1
18559|131|50 mg||un comprimé||SA|1
18560|131|50 mg||3000 mg||SA|1
18561|1097|6 g||un flacon de 200 ml||SA|8
18561|1098|9 g||un flacon de 200 ml||SA|6
18561|792|15 g||un flacon de 200 ml||SA|3
18562|4522|qsp 15359 mg du mélange des extraits de Cassis/Harpagophyton/Reine des prés||un sachet||SA|7
18562|4119|qsp 15359 mg du mélange des extraits de Cassis/Harpagophyton/Reine des prés||un sachet||SA|6
18562|2348|qsp 15359 mg du mélange des extraits de Cassis/Harpagophyton/Reine des prés||un sachet||SA|3
18563|93|2,000 mg||un comprimé||SA|7
18563|449|32,000 mg||un comprimé||SA|2
18563|193|390,000 mg||un comprimé||SA|1
18564|4948|10 g||100 ml||SA|1
18565|1093|50,000 mg||une gélule||SA|5
18565|320|4,000 mg||une gélule||SA|4
18566|1093|0,25 g||100 ml de solution||SA|2
18566|320|0,04 g||100 ml de solution||SA|1
18567|2275|100 mg||une gélule||SA|1
18568|561|75 mg||un comprimé||SA|7
18568|1494|20,00 mg||un comprimé||SA|3
18568|169|50,00 mg||un comprimé||SA|2
18569|289|1,0 mg||un comprimé||SA|1
18570|289|2 mg||un comprimé||SA|1
18571|289|4 mg||un comprimé||SA|1
18572|999|100 mg||une gélule||SA|1
18573|999|250 mg||un comprimé||FT|1
18573|1000|322,5 mg||un comprimé||SA|1
18574|999|50,00 mg||une ampoule de 5 ml||FT|1
18574|1000|64,42 mg||une ampoule de 5 ml||SA|1
18575|4637|300 mg||un comprimé||SA|1
18576|3803|500 mg||un comprimé||SA|1
18577|3803|500 mg||un sachet||SA|1
18578|420|0,500 g||100 g de crème||SA|2
18578|2094|0,500 g||100 g de crème||SA|1
18579|1377|5,00 g||100 ml de suspension pour application locale||SA|3
18579|420|0,40 g||100 ml de suspension pour application locale||SA|2
18579|4615|8,00 g||100 ml de suspension pour application locale||SA|1
18580|3948|2 g||un sachet-dose de 6 g||SA|1
18581|4677|0,500 g||un sachet-dose de 3,00 g||SA|1
18582|636|5 g||100 ml||SA|1
18583|636|2 g||100 ml||SA|1
18584|395|0,060 g||100 ml de sirop||SA|1
18585|3612|2,000 g||100 ml de sirop||SA|6
18585|2219|0,061 g||100 ml de sirop||FT|4
18585|802|0,075 g||100 ml de sirop||SA|4
18586|3608|2,000 g||100 ml de sirop||SA|2
18586|2219|0,024 g||100 ml de sirop||FT|1
18586|802|0,030 g||100 ml de sirop||SA|1
18587|118|1,33 mg||un flacon||SA|1
18588|118|3,33 mg||un flacon||SA|1
18589|118|8 mg||un flacon||SA|1
18590|118|8 mg||un flacon||SA|1
18591|869|5 mg||un comprimé||SA|1
18592|3102|500 mg||un comprimé||SA|1
18593|1778|3 g||100 ml||SA|1
18594|620|0,5 mg||une ampoule de 1 ml||FT|1
18594|855|||||SA|1
18595|620|1,00 mg||un suppositoire||FT|1
18595|855|1,20 mg||un suppositoire||SA|1
18596|620|2,00 mg||un comprimé||FT|1
18596|621|2,40 mg||un comprimé||SA|1
18597|620|5,0 mg||5 ml||FT|1
18597|855|6,0 mg||5 ml||SA|1
18598|620|200 microgrammes||une dose||SA|1
18599|620|2,5 mg||un récipient unidose de 2,5 ml||FT|1
18599|855|||||SA|1
18600|620|5 mg||un récipient unidose de 2,5 ml||FT|1
18600|855|||||SA|1
18601|620|90 microgrammes||une dose||FT|1
18601|855|110 microgrammes||une dose||SA|1
18602|620|2,50 mg||un récipient unidose de 2,5 ml||FT|1
18602|855|3 mg||un récipient unidose de 2,5 ml||SA|1
18603|620|5 mg||5 ml||FT|1
18603|855|6 mg||5 ml||SA|1
18604|620|5 mg||un récipient unidose de 2,5 ml||FT|1
18604|855|6 mg||un récipient unidose de 2,5 ml||SA|1
18605|620|100 microgrammes||une dose||FT|1
18605|855|120,50 microgrammes||une dose||SA|1
18606|620|0,5 mg||1 ml de solution||FT|1
18606|855|||||SA|1
18607|620|5 mg||5 ml de solution||FT|1
18607|855|||||SA|1
18608|620|100 microgrammes||une dose||FT|1
18608|855|120,50 microgrammes||une dose||SA|1
18609|620|100 microgrammes||une dose||FT|1
18609|855|120 microgrammes||une dose||SA|1
18610|620|2,5 mg||un récipient unidose de 2,5 ml||FT|1
18610|855|3 mg||un récipient unidose de 2,5 ml||SA|1
18611|620|5 mg||un récipient unidose de 2,5 ml||FT|1
18611|855|6 mg||un récipient unidose de 2,5 ml||SA|1
18612|620|100 microgrammes||une dose||SA|1
18613|620|40 mg||100 ml||FT|1
18613|621|48 mg||100 ml||SA|1
18614|620|4 mg||une gélule||FT|1
18614|621|4,820 mg||une gélule||SA|1
18615|620|200 microgrammes||une gélule||FT|1
18615|621|240 microgrammes||une gélule||SA|1
18616|620|200 microgrammes||une dose||FT|1
18616|621|240 microgrammes||une dose||SA|1
18617|3019|0,500 g||un suppositoire||SA|3
18617|62|0,500 g||un suppositoire||SA|2
18617|3020|0,030 g||un suppositoire||SA|1
18618|417|125 mg||un suppositoire||SA|3
18618|62|125 mg||un suppositoire||SA|2
18618|2363|7,5 mg||un suppositoire||SA|1
18619|3019|250 mg||un comprimé||SA|4
18619|62|250 mg||un comprimé||SA|3
18619|3020|15 mg||un comprimé||SA|1
18620|17|3,96 mg||une ampoule de 5 ml||FT|8
18620|3032|13,70 mg||une ampoule de 5 ml||SA|8
18620|2133|21,24 mg||une ampoule de 5 ml||FT|7
18620|3033|110,80 mg||une ampoule de 5 ml||SA|7
18620|19|16,72 mg||une ampoule de 5 ml||FT|6
18620|3034|150,60 mg||une ampoule de 5 ml||SA|6
18620|287|3,16 mg||une ampoule de 5 ml||FT|4
18620|3035|14,60 mg||une ampoule de 5 ml||SA|4
18620|2453|0,66 mg||une ampoule de 5 ml||FT|3
18620|3036|10,40 mg||une ampoule de 5 ml||SA|3
18620|25|114,96 mg||une ampoule de 5 ml||FT|2
18620|3037|671,20 mg||une ampoule de 5 ml||SA|2
18621|2133|15,93 mg||une ampoule de 5 ml||FT|8
18621|1197|83,16 mg||une ampoule de 5 ml||SA|8
18621|19|12,54 mg||une ampoule de 5 ml||FT|7
18621|4647|111,3 mg||une ampoule de 5 ml||SA|7
18621|17|2,97 mg||une ampoule de 5 ml||FT|6
18621|2630|10,32 mg||une ampoule de 5 ml||SA|6
18621|287|2,37 mg||une ampoule de 5 ml||FT|5
18621|4648|10,90 mg||une ampoule de 5 ml||SA|5
18621|2453|0,52 mg||une ampoule de 5 ml||FT|4
18621|4649|7,8 mg||une ampoule de 5 ml||SA|4
18621|692|400 mg||une ampoule de 5 ml||SA|3
18621|25|86,22 mg||une ampoule de 5 ml||FT|2
18621|4650|503,4 mg||une ampoule de 5 ml||SA|2
18622|17|0,99 mg||une ampoule de 1 ml||FT|8
18622|3032|3,44 mg||une ampoule de 1 ml||SA|8
18622|2133|5,31 mg||une ampoule de 1 ml||FT|7
18622|3033|27,70 mg||une ampoule de 1 ml||SA|7
18622|19|4,18 mg||une ampoule de 1 ml||FT|6
18622|3034|37,10 mg||une ampoule de 1 ml||SA|6
18622|287|0,79 mg||une ampoule de 1 ml||FT|4
18622|3035|3,50 mg||une ampoule de 1 ml||SA|4
18622|2453|0,17 mg||une ampoule de 1 ml||FT|3
18622|3036|2,60 mg||une ampoule de 1 ml||SA|3
18622|25|28,75 mg||une ampoule de 1 ml||FT|2
