1507|1|HALOFANTRINE (CHLORHYDRATE D')|
1508|1|MIGLITOL|
1509|1|LÉVONORGESTREL|
1510|1|DIAZÉPAM|
1511|1|AMITRIPTYLINE|
1512|1|AMITRIPTYLINE (CHLORHYDRATE D')|
1513|1|COCARBOXYLASE TETRAHYDRATE|
1514|1|DL-ALPHA TOCOPHÉROL|
1515|1|IBRITUMOMAB TIUXÉTAN |
1516|1|DÉMANOL (ACÉGLUMATE DE)|
1517|1|BEPRIDIL BASE|
1518|1|CHLORHYDRATE DE BÉPRIDIL MONOHYDRATÉ|
1519|1|POLYOSIDE HAEMOPHILUS INFLUENZAE TYPE B CONJUGUE A L'ANATOXINE TETANIQUE|
1520|1|FLUINDIONE|
1521|1|RIFAMPICINE SODIQUE|
1522|1|PENTOXYVÉRINE|
1523|1|IMMUNOGLOBULINE HUMAINE TETANIQUE |
1524|1|ÉCONAZOLE (NITRATE D')|
1525|1|ATOSIBAN BASE|
1526|1|ATOSIBAN (ACÉTATE D')|
1527|1|ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE SÉROTYPE P1[8] (VIVANT) |
1528|1|ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE SÉROTYPE G4 (VIVANT) |
1529|1|ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE SÉROTYPE G3 (VIVANT) |
1530|1|ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE SÉROTYPE G2 (VIVANT) |
1531|1|ROTAVIRUS RÉASSORTANT HUMAIN-BOVIN DE SÉROTYPE G1 (VIVANT) |
1532|1|FUMETERRE (PARTIE AERIENNE FLEURIE)|
1533|1|ZICONOTIDE|
1534|1|ZICONOTIDE (ACETATE DE)|
1535|1|MIDAZOLAM (CHLORHYDRATE DE)|
1536|1|ROMARIN (TEINTURE DE)|
1537|1|BOLDO (TEINTURE DE)|
1538|1|BOLDO (EXTRAIT DE) MOU|
1539|1|KINKELIBA (EXTRAIT DE) (MOU)|
1540|1|ARTICHAUT (EXTRAIT FLUIDE D')|
1541|1|BOLDO (EXTRAIT DE) (FLUIDE)|
1542|1|ACÉTONIDE DE TRIAMCINOLONE|
1543|1|MALATE DE CITRULLINE|
1544|1|HYDROGÉNOTARTRATE DE RIVASTIGMINE|
1545|1|CITRATE DE SODIUM|
1546|1|SORBITOL À 70 POUR CENT CRISTALLISABLE|
1547|1|SODIUM (LAURILSULFOACETATE DE)|
1548|1|PHOSPHATE DE CLINDAMYCINE|
1549|1|CEFAMANDOLE BASE|
1550|1|CÉFAMANDOLE (FORMIATE SODIQUE DE)|
1551|1|ISOPRÉNALINE (CHLORHYDRATE D')|
1552|1|BROMURE DE CÉTRIMONIUM|
1553|1|CALCIUM (LÉVOFOLINATE DE)|
1554|1|LOSARTAN|
1555|1|GRANDE CAMOMILLE (EXTRAIT SEC DE)|
1556|1|MEMANTINE BASE|
1557|1|CHLORHYDRATE DE MÉMANTINE|
1558|1|MARRONNIER D'INDE (ECORCE DE TIGE)|
1559|1|MAGNÉSIUM (TRISILICATE DE)|
1560|1|CHLORHYDRATE D'OXYCODONE|
1561|1|OXYDE DE MAGNÉSIUM|
1562|1|GEL D'HYDROXYDE D'ALUMINIUM ET DE CARBONATE DE MAGNÉSIUM CODESSÉCHÉS|
1563|1|VIGNE ROUGE (FEUILLE DE) (EXTRAIT SEC DE)|
1564|1|CYCLANDÉLATE|
1565|1|IOBITRIDOL|
1566|1|TRIMÉBUTINE (MALÉATE DE)|
1567|1|CHLORHYDRATE DE ROPIVACAINE ANHYDRE|
1568|1|CHLORHYDRATE DE ROPIVACAÏNE MONOHYDRATÉ|
1569|1|ARGENT COLLOÏDAL PAR VOIE CHIMIQUE|
1570|1|SOUFRE SUBLIME LAVE|
1571|1|CYSTIN|
1572|1|CEFACLOR ANHYDRE|
1573|1|CÉFACLOR MONOHYDRATÉ|
1574|1|FÉLODIPINE|
1575|1|HOUBLON|
1576|1|FEUILLE DE MELISSE|
1577|1|TILLEUL (FLEUR DE)|
1578|1|TILLEUL (INFLORESCENCE ET BRACTEE DE)|
1579|1|AUBEPINE (SOMMITE FLEURIE D')|
1580|1|CINCHONIDINE BASE|
1581|1|CINCHONIDINE (CHLORHYDRATE DE)|
1582|1|CINCHONINE|
1583|1|CINCHONINE (CHLORHYDRATE DE)|
1584|1|QUINIDINE|
1585|1|QUINIDINE (GLUCONATE DE)|
1586|1|QUININE|
1587|1|GLUCONATE DE QUININE|
1588|1|COMPLEXE D'HYDROXYDE FERRIQUE - SACCHAROSE|
1589|1|ROMARIN (SOMMITE FLEURIE DE)|
1590|1|SILICE EXCIPIENT|
1591|1|SYNÉPHRINE (TARTRATE DE)|
1592|1|ZONISAMIDE|
1593|1|PIVAMPICILLINE|
1594|1|ACÉTONIDE DE FLUCLOROLONE|
1595|1|MÉSILATE DE DÉFÉROXAMINE|
1596|1|METHYLE (DIACETYLCYSTEINATE DE)|
1597|1|TERPINE|
1598|1|PENSÉE SAUVAGE|
1599|1|CHLORHYDRATE D'AMITRIPTYLINE|
1600|1|CÉFACLOR|
1601|1|ÉRYSIMUM (EXTRAIT SEC D')|
1602|1|MAGNÉSIUM (OXYDE DE)|
1603|1|MONMECTITE|
1604|1|FUMETERRE (PARTIE AERIENNE FLEURIE DE) (EXTRAIT SEC DE)|
1605|1|MÉTHYLÈNECYCLINE (CHLORHYDRATE DE)|
1606|1|ISPAGHUL (TÉGUMENT DE LA GRAINE D') (POUDRE DE)|
1607|1|GINSENG (RACINE DE) (EXTRAIT FLUIDE DE)|
1608|1|KOLA (GRAINE DE) (EXTRAIT DE)|
1609|1|CANNELLE DE CEYLAN (ECORCE DE) (EXTRAIT FLUIDE D')|
1610|1|ALGINATE DE SODIUM|
1611|1|BICARBONATE DE POTASSIUM|
1612|1|TRIPHOSADÉNINE|
1613|1|TRIPHOSADÉNINE SODIQUE|
1614|1|DICLOFÉNAC DE DIÉTHYLAMINE|
1615|1|CHLORHYDRATE DE CARTÉOLOL|
1616|1|VORICONAZOLE|
1617|1|KOLA|
1618|1|DACLIZUMAB |
1619|1|THÉOPHYLLINE|
1620|1|ETHYLE (GAIACOLGLYCOLATE D')|
1621|1|CAMPHRE SYNTHÉTIQUE|
1622|1|ACRIFLAVINE|
1623|1|CHINOSOL|
1624|1|BACAMPICILLINE (CHLORHYDRATE DE)|
1625|1|THE|
1626|1|GINSENG|
1627|1|BÉTAMÉTHASONE (PHOSPHATE SODIQUE DE)|
1628|1|BUSULFAN|
1629|1|LINCOMYCINE|
1630|1|LINCOMYCINE (CHLORHYDRATE DE)|
1631|1|FRAGON EPINEUX (TEINTURE DE)|
1632|1|HAMAMELIS (TEINTURE DE)|
1633|1|VIBURNUM (TEINTURE DE)|
1634|1|HYDRASTIS (TEINTURE DE)|
1635|1|MARRON D'INDE (TEINTURE DE)|
1636|1|CIBENZOLINE|
1637|1|CIBENZOLINE (SUCCINATE DE)|
1638|1|APRACLONIDINE BASE|
1639|1|CHLORHYDRATE D'APRACLONIDINE|
1640|1|PHÉNOXYMÉTHYLPÉNICILLINE|
1641|1|IVERMECTINE|
1642|1|ARGININE (ASPARTATE D')|
1643|1|ISOSORBIDE (MONONITRATE D')|
1644|1|INSULINE HUMAINE BIOSYNTHÉTIQUE ZINC (SUSPENSION D')|
1645|1|GESTODÈNE|
1646|1|CADE (HUILE DE)|
1647|1|JUSQUIAME (HUILE DE) COMPOSEE|
1648|1|SOUFRE|
1649|1|CÉFATRIZINE|
1650|1|CÉFATRIZINE PROPYLÈNEGLYCOL|
1651|1|MÉDROGESTONE|
1652|1|ELEUTHEROCOQUE (RHIZOME ET RACINES)|
1653|1|CHLORHYDRATE DE MOXISYLYTE|
1654|1|SORAFÉNIB|
1655|1|TOSILATE DE SORAFÉNIB|
1656|1|RITUXIMAB |
1657|1|TERBUTALINE (SULFATE DE)|
1658|1|ERGOTAMINE (TARTRATE D')|
1659|1|CICLOSPORINE|
1660|1|GADOTÉRIDOL|
1661|1|SENNOSIDES|
1662|1|FLUBENDAZOLE|
1663|1|NIZATIDINE|
1664|1|TIAPRIDE BASE|
1665|1|TIAPRIDE (CHLORHYDRATE DE)|
1666|1|VALPROATE SEMISODIQUE|
1667|1|PHOSPHATE SODIQUE DE DEXAMÉTHASONE|
1668|1|CHLORHYDRATE D'OXYTÉTRACYCLINE|
1669|1|DIFEMERINE (CHLORHYDRATE DE)|
1670|1|MILRINONE|
1671|1|SUNITINIB|
1672|1|MALATE DE SUNITINIB|
1673|1|MERCURIUS SOLUBILIS |
1674|1|MERCURIUS CORROSIVUS POUR PREPARATIONS HOMEOPATHIQUES|
1675|1|PULSATILLA VULGARIS |
1676|1|BELLADONA |
1677|1|TOPOTÉCANE|
1678|1|CHLORHYDRATE DE TOPOTÉCANE|
1679|1|VANCOMYCINE BASE|
1680|1|ÉTHYLMORPHINE (CHLORHYDRATE D')|
1681|1|ACONIT (TEINTURE D')|
1682|1|AMMONIAQUE OFFICINALE|
1683|1|AMMONIUM (CARBONATE D') OFFICINAL|
1684|1|NORGESTIMATE|
1685|1|TRIMÉTAZIDINE (DICHLORHYDRATE DE)|
1686|1|TILLEUL (INFLORESCENCE DE) (EXTRAIT SEC D')|
1687|1|OCTENIDINE (CHLORHYDRATE D')|
1688|1|ROPIVACAÏNE|
1689|1|LYNESTRÉNOL|
1690|1|VACCIN BCG CRYODESSÉCHÉ|
1691|1|SULFATE DE BARYUM|
1692|1|MAUVE (FLEUR DE) (INFUSE DE)|
1693|1|FUROMINE|
1694|1|TRIFOSMINE|
1695|1|DÉFÉRASIROX|
1696|1|SODIUM (HYDROGÉNOPHOSPHATE DE) ANHYDRE|
1697|1|GLUCONATE DE SODIUM|
1698|1|DIHYDRALAZINE|
1699|1|DIHYDRALAZINE (SULFATE DE)|
1700|1|CLOMIPRAMINE (CHLORHYDRATE DE)|
1701|1|FEXOFENADINE BASE|
1702|1|CHLORHYDRATE DE FEXOFÉNADINE|
1703|1|ÉPIRUBICINE (CHLORHYDRATE D')|
1704|1|OCTRÉOTIDE (ACÉTATE D')|
1705|1|SILICE PRECIPITEE HYDRATEE|
1706|1|ALGINIQUE (ACIDE)|
1707|1|MAGNÉSIUM (CARBONATE DE)|
1708|1|MITOXANTRONE BASE|
1709|1|CHLORHYDRATE DE MITOXANTRONE|
1710|1|ACRIVASTINE|
1711|1|SULFATE DE FRAMYCÉTINE|
1712|1|GOSERELINE BASE|
1713|1|ACÉTATE DE GOSÉRÉLINE|
1714|1|SUCRALFATE|
1715|1|PHOSPHATE DE CODÉINE HÉMIHYDRATÉ|
1716|1|HALOPÉRIDOL|
1717|1|CLONAZÉPAM|
1718|1|LÉNALIDOMIDE|
1719|1|CITRATE DE TAMOXIFÈNE|
1720|1|THIAMAZOLE|
1721|1|RAISIN (PEPIN DE) (EXTRAIT DE)|
1722|1|CÉFALORIDINE|
1723|1|CEFALORIDINE SODIQUE|
1724|1|DEXKÉTOPROFÈNE|
1725|1|DEXKETOPROFENE TROMETAMOL|
1726|1|ALDESLEUKINE |
1727|1|NEISSERIA MENINGITIDIS (OLIGOSIDE DE) (SOUCHE C11) GROUPE C CONJUGUÉ À LA PROTÉINE CRM-197 DE CORYNEBACTERIUM DIPHTERIAE|
1728|1|SITAGLIPTINE (PHOSPHATE DE) MONOHYDRATÉ|
1729|1|CLIOQUINOL|
1730|1|BÉTAMÉTHASONE (DIPROPIONATE DE)|
1731|1|MELILOT (EXTRAIT FLUIDE DE)|
1732|1|GELATINE FLUIDE MODIFIEE |
1733|1|ICHTYOLAMMONIUM|
1734|1|TÉNONITROZOLE|
1735|1|BUMÉTANIDE|
1736|1|SOLIDAGE (SOMMITES FLEURIES)(POUDRE DE)|
1737|1|INSULINE DETEMIR |
1738|1|TAMARIN (PULPE DE)(EXTRAIT DE)(SEC)|
1739|1|SENE (FEUILLE DE) (POUDRE DE)|
1740|1|PROTOXYDE D'AZOTE|
1741|1|TENECTEPLASE |
1742|1|NEISSERIA CATARRHALIS (FRACTIONS ANTIGENIQUES DE)|
1743|1|STREPTOCOCCUS PYOGENES GROUPE A (FRACTIONS ANTIGENIQUES DE)|
1744|1|STREPTOCOCCUS VIRIDANS (FRACTIONS ANTIGENIQUES DE)|
1745|1|STAPHYLOCOCCUS AUREUS (FRACTIONS ANTIGENIQUES DE)|
1746|1|KLEBSIELLA OZAENAE (FRACTIONS ANTIGENIQUES DE)|
1747|1|KLEBSIELLA PNEUMONIAE (FRACTIONS ANTIGENIQUES DE)|
1748|1|STREPTOCOCCUS PNEUMONIAE (FRACTIONS ANTIGENIQUES DE)|
1749|1|HAEMOPHILUS INFLUENZAE TYPE B (FRACTIONS ANTIGENIQUES D')|
1750|1|LACTATE DE CIPROFLOXACINE|
1751|1|VERVEINE ODORANTE|
1752|1|USTÉKINUMAB |
1753|1|PILOCARPINE|
1754|1|CARTEOLOL BASE|
1755|1|SÉLÉGILINE (CHLORHYDRATE DE)|
1756|1|FENFLURAMINE (CHLORHYDRATE DE)|
1757|1|ARIPIPRAZOLE|
1758|1|TUBERCULINE PURIFIEE|
1759|1|LATANOPROST|
1760|1|LACTATE DE SODIUM, SOLUTION DE|
1761|1|LIERRE GRIMPANT (FEUILLE DE) (EXTRAIT SEC DE)|
1762|1|ORNIDAZOLE|
1763|1|MANIDIPINE (DICHLORHYDRATE DE)|
1764|1|ALBUMINE HUMAINE PLASMATIQUE (MACROAGREGATS D')|
1765|1|AMPICILLINE TRIHYDRATÉE|
1766|1|FUROATE DE FLUTICASONE|
1767|1|CLINDAMYCINE (PHOSPHATE DE)|
1768|1|CARVI|
1769|1|MATRICAIRE (FLEUR DE) (EXTRAIT SEC DE)|
1770|1|FLETAN (HUILE DE)|
1771|1|MORUE (FOIE DE) (HUILE DE)|
1772|1|DEXTROMORAMIDE|
1773|1|TARTRATE DE DEXTROMORAMIDE|
1774|1|OXICONAZOLE|
1775|1|OXICONAZOLE (NITRATE D')|
1776|1|CHLORHYDRATE DE PHÉNYLÉPHRINE|
1777|1|SULFORUTOSIDE SODIQUE|
1778|1|SALAZOSULFAPYRIDINE|
1779|1|TARTRATE DE NORADRÉNALINE|
1780|1|QUILLAYA (TEINTURE DE)|
1781|1|KLEBSIELLA PNEUMONIAE (FRACTIONS MEMBRANAIRES DE)|
1782|1|HAEMOPHILUS INFLUENZAE TYPE B (FRACTIONS RIBOSOMALES D')|
1783|1|STREPTOCOCCUS PYOGENES (FRACTIONS RIBOSOMALES DE)|
1784|1|STREPTOCOCCUS PNEUMONIAE (FRACTIONS RIBOSOMALES DE)|
1785|1|KLEBSIELLA PNEUMONIAE (FRACTIONS RIBOSOMALES DE)|
1786|1|CICLOPIROX OLAMINE|
1787|1|PHÉNYLTOLOXAMINE|
1788|1|CATIORESINE SULFONATE DE PHENYLTOLOXAMINE|
1789|1|CODÉINE (RÉSINATE DE)|
1790|1|CITRATE DE BÉTAÏNE ANHYDRE|
1791|1|ANTIGENE DE BORDETELLA PERTUSSIS : PERTACTINE|
1792|1|ANTIGENE COQUELUCHEUX : HEMAGGLUTININE FILAMENTEUSE |
1793|1|ANTIGENE COQUELUCHEUX : ANATOXINE |
1794|1|PSEUDOÉPHÉDRINE (CHLORHYDRATE DE)|
1795|1|AJMALINE|
1796|1|METHYLDOPA ANHYDRE|
1797|1|MÉTHYLDOPA SESQUIHYDRATE|
1798|1|CITRATE DE TORÉMIFÈNE|
1799|1|PEROXYDE DE BENZOYLE|
1800|1|ADAPALÈNE|
1801|1|MALÉATE DE CARBINOXAMINE|
1802|1|CÉLIPROLOL|
1803|1|FRAGMENTS F(AB')2 D'IMMUNOGLOBULINE EQUINE ANTIVENIMEUSE DE VIPERE EUROPEENNE : VENIN DE VIPERA AMMODYTES |
1804|1|FRAGMENTS F(AB')2 D'IMMUNOGLOBULINE EQUINE ANTIVENIMEUSE DE VIPERE EUROPEENNE : VENIN DE VIPERA BERUS |
1805|1|FRAGMENTS F(AB')2 D'IMMUNOGLOBULINE EQUINE ANTIVENIMEUSE DE VIPERE EUROPEENNE : VENIN DE VIPERA ASPIS |
1806|1|DEANOL (SUCCINATE ACIDE DE)|
1807|1|CHOLESTÉROL (BENZOATE DE)|
1808|1|CYCLOTHIAZIDE|
1809|1|NICORANDIL|
1810|1|VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE B/BRISBANE/60/2008 |
1811|1|VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE A/PERTH/16/2009 (H3N2) - SOUCHE ANALOGUE UTILISÉE NYMC X-187 DÉRIVÉE DE A/VICTORIA/210/2009 |
1812|1|SIMÉTICONE|
1813|1|ÉPOPROSTÉNOL|
1814|1|ÉPOPROSTÉNOL SODIQUE|
1815|1|RIMEXOLONE|
1816|1|CARBIDOPA|
1817|1|BROMHEXINE (CHLORHYDRATE DE)|
1818|1|CYPRES (CONE DE)|
1819|1|SOMATOTROPINE |
1820|1|MAGNÉSIUM (LACTATE DE) DIHYDRATÉ|
1821|1|SODIUM (SÉLÉNITE DE)|
1822|1|PARTIES AERIENNES FLEURIES DE PENSEE SAUVAGE|
1823|1|ANIS|
1824|1|CAMOMILLE ROMAINE|
1825|1|CREOSOTE OFFICINALE|
1826|1|SUFENTANIL|
1827|1|CITRATE DE SUFENTANIL|
1828|1|IBUTILIDE|
1829|1|FUMARATE D'IBUTILIDE|
1830|1|LYSOZYME (CHLORHYDRATE DE)|
1831|1|ESMOLOL (CHLORHYDRATE D')|
1832|1|SACCHAROMYCES BOULARDII|
1833|1|CASSIS (FEUILLE DE) (EXTRAIT SEC DE)|
1834|1|REINE DES PRES (SOMMITE FLEURIE DE) (EXTRAIT SEC DE)|
1835|1|CARBUTAMIDE|
1836|1|KAOLIN|
1837|1|MÉTHESCULÉTOL SODIQUE|
1838|1|ADALIMUMAB |
1839|1|FLUVASTATINE|
1840|1|CHLORHYDRATE DE DOPAMINE|
1841|1|ACIDE PHYTIQUE ANHYDRE|
1842|1|PLANTAIN LANCEOLE (FEUILLE DE) (EXTRAIT MOU DE)|
1843|1|CALCIPOTRIOL MONOHYDRATÉ|
1844|1|PALMITATE DE COLFOSCÉRIL|
1845|1|ACIDE GADOBÉNIQUE|
1846|1|GADOBÉNATE DE DIMÉGLUMINE|
1847|1|CHARDON MARIE (EXTRAIT DE)|
1848|1|CHLORHYDRATE D'ARTICAINE|
1849|1|INDIUM [III IN] (PENTETATE D')|
1850|1|LYSINATE D'IBUPROFÈNE|
1851|1|CAMPHRE|
1852|1|NARATRIPTAN|
1853|1|CHLORHYDRATE DE NARATRIPTAN|
1854|1|DOCÉTAXEL ANHYDRE|
1855|1|DOCÉTAXEL TRIHYDRATÉ|
1856|1|THUYA (TEINTURE DE)|
1857|1|OR COLLOIDAL|
1858|1|MANGANÈSE (GLUCONATE DE)|
1859|1|ROSIGLITAZONE|
1860|1|ROSIGLITAZONE (MALÉATE DE)|
1861|1|FOSFOMYCINE TROMÉTAMOL|
1862|1|GRANISETRON BASE|
1863|1|CHLORHYDRATE DE GRANISÉTRON|
1864|1|ÉTORICOXIB|
1865|1|ROCURONIUM (BROMURE DE)|
1866|1|RALOXIFÈNE (CHLORHYDRATE DE)|
1867|1|FEUILLE DE MENTHE POIVREE|
1868|1|FRENE (FEUILLE DE)|
1869|1|THE VERT|
1870|1|ORTHOSIPHON (TIGE FEUILLEE D')|
1871|1|CHLORHYDRATE D'OXYBUTYNINE|
1872|1|BÉTAMETHASONE (PHOSPHATE DE) ET DE DISODIUM|
1873|1|VIRUS RUBEOLEUX (SOUCHE WISTAR RA 27/3) ATTENUE |
1874|1|VIRUS DES OREILLONS (SOUCHE URABE AM-9) ATTENUE |
1875|1|VIRUS ROUGEOLEUX (SOUCHE SCHWARTZ) ATTENUE |
1876|1|PANCREAS TOTAL LYOPHILISE DE PORC|
1877|1|GLUTAMINE|
1878|1|BORIQUE (ACIDE)|
1879|1|ACEXAMATE DE SODIUM|
1880|1|ALUMINIUM ET DE MAGNESIUM (HYDROXYDES ET DE CARBONATES D') (GEL SEC D')|
1881|1|HARPAGOPHYTUM (POUDRE D')|
1882|1|FENOUIL DOUX (FRUIT DE)|
1883|1|ARTICHAUT|
1884|1|SOMMITE FLEURIE DE ROMARIN|
1885|1|PISSENLIT (FEUILLE DE)|
1886|1|PISSENLIT (RACINE DE)|
1887|1|MATE (EXTRAIT SEC DE)|
1888|1|GUARANA (GRAINE DE) (EXTRAIT SEC DE)|
1889|1|RITODRINE (CHLORHYDRATE DE)|
1890|1|CHLORPROMAZINE|
1891|1|CHLORPROMAZINE (CHLORHYDRATE DE)|
1892|1|MAGNESIA CARBONICA POUR PREPARATIONS HOMEOPATHIQUES|
1893|1|CALENDULA OFFICINALIS POUR PREPARATIONS HOMEOPATHIQUES|
1894|1|EUPHRASIA OFFICINALIS POUR PREPARATIONS HOMEOPATHIQUES|
1895|1|CLAVULANIQUE (ACIDE)|
1896|1|REINE DES PRÉS (SOMMITÉ FLEURIE DE)|
1897|1|PRÊLE (TIGE DE)|
1898|1|ORTHOSIPHON|
1899|1|SULFATE DE VINCRISTINE|
1900|1|CIPROFLOXACINE (CHLORHYDRATE DE) MONOHYDRATÉ|
1901|1|BÉTAÏNE (CHLORHYDRATE DE)|
1902|1|ARGININE (CITRATE D')|
1903|1|BÉTAÏNE|
1904|1|CITRIQUE (ACIDE) ANHYDRE|
1905|1|MIRISTALKONIUM (CHLORURE DE)|
1906|1|HYDROXYPROGESTÉRONE (CAPROATE D')|
1907|1|PRAZÉPAM|
1908|1|HESPÉRIDINE MÉTHYLCHALCONE|
1909|1|PETIT HOUX (EXTRAIT FLUIDE DE)|
1910|1|ELLIPTINIUM BASE|
1911|1|ELLIPTINIUM (ACÉTATE D')|
1912|1|TROPATÉPINE (CHLORHYDRATE DE)|
1913|1|EXÉNATIDE|
1914|1|ALOÉS DES BARBADES|
1915|1|CITRATE D'OXÉLADINE|
1916|1|TOBRAMYCINE (SULFATE DE)|
1917|1|CÉTHEXONIUM (BROMURE DE)|
1918|1|BENZQUERCINE|
1919|1|MATRICAIRE (FLEUR DE) (EXTRAIT FLUIDE DE)|
1920|1|DEXTROPROPOXYPHÈNE|
1921|1|SUGAMMADEX|
1922|1|SUGAMMADEX SODIQUE|
1923|1|PHÉNYLÉPHRINE|
1924|1|ARGENT (PROTÉINATE D')|
1925|1|TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE)|
1926|1|FENTANYL (CITRATE DE)|
1927|1|DORIPÉNEM|
1928|1|DORIPÉNEM MONOHYDRATÉ|
1929|1|VIRUS DES OREILLONS (SOUCHE JERYL LYNN) (VIVANT, ATTÉNUÉ) |
1930|1|VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON 749 D) (VIVANT, ATTÉNUÉ) |
1931|1|CHLORHYDRATE D'OXYMÉTAZOLINE|
1932|1|OXYDE D'ALUMINIUM|
1933|1|ALCOOL ISOPROPYLIQUE|
1934|1|CITRULLINE (MALATE DE)|
1935|1|SODIUM (AUROTHIOPROPANOLSULFONATE DE)|
1936|1|DODÉCLONIUM (BROMURE DE)|
1937|1|LEVOCABASTINE BASE|
1938|1|CHLORHYDRATE DE LÉVOCABASTINE|
1939|1|CÉFAPIRINE|
1940|1|CÉFAPRIN SODIQUE|
1941|1|TÉNOFOVIR DISOPROXIL (FUMARATE DE)|
1942|1|EMTRICITABINE|
1943|1|ÉFAVIRENZ|
1944|1|URAPIDIL (CHLORHYDRATE D')|
1945|1|NALOXONE BASE|
1946|1|OXYCODONE|
1947|1|APRÉPITANT|
1948|1|CALCITRIOL|
1949|1|ACÉTATE DE TRIPTORÉLINE|
1950|1|SODIUM (THIOSULFATE DE)|
1951|1|FENOUIL AMER (EXTRAIT RECONSTITUE SEC DE)|
1952|1|MELISSE (FEUILLE DE) (EXTRAIT SEC DE)|
1953|1|PASSIFLORE (PARTIE AERIENNE DE) (EXTRAIT SEC HYDROALCOOLIQUE DE)|
1954|1|NORDAZÉPAM|
1955|1|FLUCYTOSINE|
1956|1|HEXAMIDINE (DIISETHIONATE D')|
1957|1|PILOCARPINE (NITRATE DE)|
1958|1|CITRATE DE BÉTAÏNE MONOHYDRATÉ|
1959|1|HUILE THIOPHENIQUE|
1960|1|PILOSELLE (PLANTE ENTIERE DE) (SOLUTION DE)|
1961|1|IPRATROPIUM (BROMURE D') ANHYDRE|
1962|1|ACÉTATE DE DEXAMÉTHASONE|
1963|1|OXYTOCINE|
1964|1|BROMAZÉPAM|
1965|1|PARACHLOROPHENOL|
1966|1|METACRESYLE (ACETATE DE)|
1967|1|HYDROXY-8-QUINOLÉINE (SULFATE D')|
1968|1|ALUMINIUM (HYDROXYDE D') COLLOÏDAL|
1969|1|RITIOMÉTAN MAGNÉSIEN|
1970|1|VALERIANE OFFICINALE|
1971|1|MELISSE (TIGE FEUILLEE DE)|
1972|1|BUTACAÏNE|
1973|1|DIMERCAPROL|
1974|1|NAFTAZONE|
1975|1|VALÉRATE DE BÉTAMÉTHASONE|
1976|1|PIROXICAM-BÉTACYCLODEXTRINE (COMPLEXE)|
1977|1|CHLORHYDRATE DE BAMBUTÉROL|
1978|1|NORADRÉNALINE|
1979|1|FACTEUR VIII DE COAGULATION HUMAIN |
1980|1|FACTEUR WILLEBRAND DE COAGULATION HUMAIN|
1981|1|BENZATHINE PHÉNOXYMÉTHYLPÉNICILLINE|
1982|1|GAÏACOLSULFONATE DE POTASSIUM|
1983|1|ARGENT|
1984|1|ARGENT (GLUCONATE D')|
1985|1|METFORMINE (CHLORHYDRATE DE)|
1986|1|DROPÉRIDOL|
1987|1|BRUYÈRE CENDRÉE|
1988|1|EXTRAIT DE VALERIANE (SEC)|
1989|1|PHOSPHATE D'ADÉNOSINE|
1990|1|TERIPARATIDE |
1991|1|FUCUS (THALLE DE) (POUDRE DE)|
1992|1|DROSERA (TEINTURE DE)|
1993|1|SODIUM (BROMURE DE)|
1994|1|SERPOLET|
1995|1|COQUELICOT|
1996|1|OXAMNIQUINE|
1997|1|RIZOLIPASE|
1998|1|PROTEASE FONGIQUE|
1999|1|CELLULASE FONGIQUE|
2000|1|AMYLASE|
2001|1|CHROMATE (51CR) DE SODIUM|
2002|1|PHÉNYLBUTAZONE-PIPÉRAZINE|
2003|1|FLAVOXATE (CHLORHYDRATE DE)|
2004|1|THUYA OCCIDENTALIS POUR PREPARATIONS HOMEOPATHIQUES|
2005|1|NITRICUM ACIDUM POUR PREPARATIONS HOMEOPATHIQUES|
2006|1|DULCAMARA POUR PREPARATIONS HOMEOPATHIQUES|
2007|1|ALCLOXA|
2008|1|FRENE ELEVE|
2009|1|CHLORHYDRATE D'ARGININE|
2010|1|ARGENT (VITELLINATE D')|
2011|1|ÉTHOFORME|
2012|1|TEINTURE DE CANNELLE DE CEYLAN|
2013|1|GENTIANE (RACINE DE) (TEINTURE DE)|
2014|1|ORANGE AMERE (TEINTURE DE)|
2015|1|ECONAZOLE BASE|
2016|1|SODIUM (IODURE [131 I] DE)|
2017|1|HYMÉCROMONE|
2018|1|ATROPINE (SULFATE D')|
2019|1|CYANOCOBALAMINE (57CO)|
2020|1|PRELE (PARTIE AERIENNE DE) (POUDRE DE)|
2021|1|GINGEMBRE (RHIZOME) (POUDRE DE)|
2022|1|BUCHU (FEUILLE DE) (POUDRE DE)|
2023|1|ACHE DES MARAIS (RACINE D'), POUDRE|
2024|1|CLINDAMYCINE (CHLORHYDRATE DE) HYDRATÉ|
2025|1|ALUMINIUM (HYDROXYQUINOLEINATE D')|
2026|1|CHONDROITINE (SULFATE DE) A SODIQUE|
2027|1|PRAZOSINE BASE|
2028|1|PRAZOSINE (CHLORHYDRATE DE)|
2029|1|PSEUDOÉPHÉDRINE|
2030|1|SULBUTIAMINE|
